user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day
3515,47,Female,6.0,1.4,3.4,0.8,1.8,4.5,4.1,0.8,1.3,8.1,3.0,1.0,10,0.0,Suburban,40.0,True,False,118.7,13.0,9.0,12.2
3516,70,Female,3.3,0.9,2.4,0.0,1.2,2.0,3.2,1.6,2.3,8.1,5.0,9.0,3,8.0,Urban,93.0,False,True,48.8,6.0,2.0,34.5
3517,17,Male,7.6,2.9,0.6,0.1,3.2,4.5,3.9,1.1,1.3,7.4,3.0,1.0,10,0.0,Urban,50.0,True,False,138.2,14.0,14.0,5.4
3518,68,Male,4.7,2.3,1.8,1.1,0.7,1.6,2.5,2.8,2.6,7.9,4.0,9.0,2,4.2,Urban,83.0,False,True,155.7,6.0,3.0,35.7
3519,33,Male,2.1,2.3,0.4,0.0,0.4,1.4,2.4,2.5,2.5,8.0,4.0,9.6,2,4.9,Suburban,77.0,False,True,118.5,4.0,1.0,20.6
3520,37,Female,5.5,3.4,1.1,0.2,1.7,4.5,4.2,1.5,1.1,7.4,4.0,1.0,9,0.1,Suburban,50.0,False,True,123.1,11.0,9.0,12.1
3521,43,Female,4.0,0.8,1.9,0.9,1.2,1.9,2.2,1.9,3.1,7.9,4.0,6.5,2,5.8,Suburban,79.0,False,False,161.5,3.0,6.0,28.9
3522,44,Female,4.5,0.7,2.1,1.1,1.9,0.9,1.1,2.9,3.3,7.6,4.0,8.2,1,4.6,Rural,82.0,True,False,149.9,0.0,0.0,25.3
3523,53,Female,5.3,1.9,2.3,0.5,1.3,4.5,4.1,1.5,2.0,7.3,4.0,1.0,9,0.0,Urban,57.0,True,True,149.0,16.0,10.0,11.4
3524,58,Female,6.1,2.1,2.9,0.7,1.3,4.0,3.9,1.2,1.1,7.3,4.0,3.5,6,4.5,Suburban,69.0,True,True,119.3,8.0,11.0,14.1
3525,61,Male,2.7,1.7,0.2,0.7,0.7,3.4,3.6,2.0,1.4,7.8,4.0,3.9,5,0.0,Suburban,54.0,False,False,250.8,7.0,6.0,25.8
3526,39,Male,6.0,4.2,1.5,0.0,1.1,3.6,3.8,0.9,0.6,7.4,4.0,5.0,6,4.0,Urban,70.0,True,True,53.9,7.0,7.0,12.6
3527,51,Female,1.9,1.7,0.6,0.6,0.0,0.8,1.3,2.7,2.0,7.9,5.0,10.0,1,3.7,Suburban,71.0,True,True,134.7,2.0,2.0,29.6
3528,61,Male,4.9,1.5,1.1,0.7,2.6,4.5,4.1,1.8,0.9,6.9,4.0,1.0,9,0.0,Urban,51.0,True,False,146.2,14.0,11.0,11.2
3529,22,Male,6.6,2.1,0.7,0.5,2.7,4.5,4.0,1.7,1.8,7.0,4.0,1.0,10,0.0,Urban,46.0,False,False,146.0,15.0,7.0,10.8
3530,56,Female,6.7,2.9,2.0,0.0,2.3,4.2,3.9,1.2,1.5,6.6,4.0,3.3,7,2.0,Urban,56.0,False,False,186.1,14.0,9.0,16.8
3531,72,Male,5.6,1.3,2.7,1.5,0.9,4.2,3.8,1.7,0.9,7.4,3.0,3.9,7,3.4,Suburban,49.0,False,False,78.3,9.0,8.0,13.9
3532,30,Female,4.9,1.9,2.7,0.0,0.8,4.3,4.1,1.5,1.2,7.6,5.0,3.1,8,1.1,Suburban,57.0,False,False,213.4,13.0,11.0,15.2
3533,22,Female,6.4,2.9,0.3,0.6,1.9,4.3,3.9,1.6,0.6,7.8,4.0,2.0,8,1.5,Urban,55.0,False,False,33.5,16.0,8.0,11.4
3534,15,Male,6.6,2.9,1.4,0.8,0.4,4.0,4.3,1.6,1.3,7.4,3.0,2.7,8,0.8,Urban,48.0,True,False,159.8,12.0,13.0,11.8
3535,58,Female,4.2,2.2,0.3,0.3,2.5,0.8,1.2,2.8,2.7,7.3,4.0,7.8,1,3.6,Urban,80.0,False,True,218.2,0.0,3.0,28.3
3536,19,Male,5.6,4.2,0.2,0.7,0.0,4.5,4.0,1.7,1.6,7.1,4.0,1.0,10,0.1,Urban,45.0,True,True,195.1,19.0,10.0,9.3
3537,17,Male,6.8,3.8,0.8,0.1,0.9,4.5,4.0,1.8,1.1,7.5,4.0,1.8,9,1.2,Urban,54.0,False,True,61.8,14.0,7.0,15.7
3538,15,Male,5.7,0.7,1.9,1.9,0.3,4.1,3.9,1.0,0.0,6.9,4.0,1.0,8,1.2,Rural,57.0,False,False,193.4,13.0,14.0,16.7
3539,18,Male,6.3,0.5,2.1,0.4,2.6,4.5,4.3,0.5,1.0,7.3,3.0,1.0,10,1.7,Suburban,50.0,False,True,153.9,16.0,19.0,5.8
3540,54,Female,7.6,2.7,2.2,1.1,2.5,4.3,3.5,2.0,1.0,7.5,4.0,5.0,7,2.7,Urban,67.0,True,False,148.0,6.0,7.0,8.5
3541,49,Male,6.3,3.2,2.2,0.0,2.0,3.5,3.9,1.1,1.2,8.2,3.0,3.0,6,3.1,Urban,53.0,True,False,98.6,8.0,10.0,17.6
3542,46,Male,5.8,1.8,0.6,1.0,3.3,4.5,3.9,1.2,0.3,7.8,4.0,2.8,8,0.0,Urban,51.0,False,False,149.0,9.0,7.0,12.4
3543,56,Male,4.8,1.5,2.8,0.2,1.4,4.5,4.0,1.1,1.9,7.1,5.0,1.0,9,0.0,Rural,49.0,False,False,153.8,16.0,12.0,8.0
3544,48,Female,4.1,1.3,2.4,0.0,2.0,2.6,3.3,2.0,1.8,7.1,3.0,6.6,4,2.9,Urban,68.0,False,False,47.8,4.0,4.0,15.4
3545,57,Female,1.0,0.9,1.0,0.0,0.0,1.2,2.4,2.9,2.3,8.2,5.0,7.0,2,1.8,Urban,82.0,False,True,112.5,1.0,1.0,15.2
3546,39,Male,4.4,3.0,1.1,0.1,1.1,2.5,3.0,1.7,1.9,7.3,4.0,7.0,3,4.0,Urban,82.0,True,True,171.3,6.0,6.0,12.2
3547,24,Male,5.2,1.7,0.8,0.7,1.5,4.5,3.8,0.5,0.8,6.6,3.0,2.3,9,0.0,Suburban,45.0,False,True,129.3,12.0,15.0,13.5
3548,35,Male,3.7,2.3,0.1,2.3,0.5,3.3,3.6,1.9,0.8,8.8,4.0,5.1,5,3.5,Rural,69.0,True,True,91.9,11.0,7.0,13.5
3549,60,Male,5.2,0.4,2.2,2.2,1.7,4.5,4.3,1.9,1.5,7.5,4.0,1.0,8,0.3,Urban,60.0,False,False,173.0,11.0,5.0,20.8
3550,53,Female,5.0,2.9,2.4,0.4,0.0,0.9,1.3,2.7,2.7,8.0,4.0,8.8,1,5.0,Urban,75.0,False,True,209.8,1.0,5.0,23.7
3551,41,Female,5.1,2.5,0.5,1.2,1.9,3.3,3.6,1.4,1.5,7.2,4.0,4.6,5,4.0,Rural,58.0,True,False,131.4,5.0,6.0,13.7
3552,41,Male,1.0,0.8,0.1,0.0,1.0,3.9,4.0,1.5,1.7,7.9,4.0,3.1,6,2.8,Urban,66.0,False,False,104.4,6.0,6.0,13.0
3553,16,Male,4.3,2.2,0.5,0.0,0.6,4.0,4.0,1.7,0.9,7.5,4.0,2.7,7,1.6,Urban,63.0,False,False,169.7,7.0,11.0,18.4
3554,55,Male,4.9,2.0,1.6,0.6,2.1,2.6,3.4,1.5,2.3,7.3,4.0,7.0,4,2.2,Rural,66.0,False,False,78.4,1.0,7.0,20.6
3555,62,Female,4.3,1.6,0.0,0.9,2.9,4.5,3.9,1.3,0.9,7.1,4.0,2.7,10,0.0,Urban,53.0,True,True,140.5,17.0,14.0,5.2
3556,27,Male,6.4,0.2,2.7,1.1,2.3,4.1,3.8,0.8,0.8,8.3,4.0,3.8,7,0.0,Urban,64.0,False,False,239.3,10.0,10.0,9.4
3557,23,Other,6.5,1.4,2.7,1.2,0.6,3.4,4.0,1.9,1.3,7.4,4.0,4.0,5,4.9,Urban,71.0,True,False,42.7,11.0,5.0,16.5
3558,66,Female,6.1,2.3,2.0,0.4,2.1,4.3,3.7,1.3,1.0,6.5,3.0,1.7,7,0.0,Suburban,56.0,True,True,133.2,9.0,12.0,10.1
3559,50,Male,4.7,1.5,2.4,0.6,1.1,2.4,2.8,1.3,2.6,7.5,4.0,5.8,3,2.7,Urban,68.0,False,True,80.9,2.0,2.0,12.7
3560,36,Female,6.1,1.8,1.6,1.1,2.5,3.3,3.5,1.6,1.5,6.6,4.0,5.1,5,3.9,Suburban,73.0,False,True,115.3,8.0,9.0,27.8
3561,56,Female,7.1,3.3,2.0,1.3,1.6,4.5,3.7,1.5,1.2,6.7,3.0,1.0,9,0.9,Urban,52.0,False,False,255.3,18.0,11.0,13.6
3562,40,Female,1.0,1.9,0.1,0.1,0.0,1.3,2.4,2.4,1.9,7.9,4.0,8.1,2,8.9,Rural,93.0,True,False,108.5,3.0,4.0,22.8
3563,72,Male,4.1,0.2,3.0,0.7,1.2,1.8,2.5,2.7,2.5,7.7,4.0,7.9,2,3.9,Suburban,72.0,True,False,132.4,8.0,5.0,38.7
3564,68,Male,3.7,1.8,1.0,1.0,0.6,4.1,3.7,0.8,0.6,6.3,5.0,3.0,6,0.0,Urban,63.0,False,True,174.9,11.0,9.0,26.9
3565,26,Female,5.1,2.1,1.4,0.7,0.6,4.0,3.7,2.1,0.8,8.2,4.0,2.3,7,1.6,Suburban,64.0,False,False,139.6,13.0,6.0,19.3
3566,31,Female,6.2,1.3,4.2,0.2,1.1,3.5,3.8,1.0,1.4,6.9,4.0,4.8,5,3.8,Urban,75.0,False,True,147.8,7.0,4.0,20.7
3567,28,Female,6.2,2.7,1.3,0.6,1.7,3.8,3.9,2.0,0.6,7.1,4.0,4.3,7,1.9,Urban,58.0,False,False,210.2,12.0,4.0,17.8
3568,28,Female,5.8,0.7,2.3,0.9,2.3,4.4,3.4,1.6,2.0,8.1,4.0,1.3,8,0.3,Suburban,53.0,False,False,54.9,19.0,8.0,15.5
3569,71,Female,4.3,1.9,2.1,0.1,0.9,2.0,2.6,2.1,1.9,8.3,4.0,6.7,3,6.3,Rural,80.0,False,False,88.5,3.0,4.0,18.3
3570,48,Female,2.7,0.7,0.0,0.0,2.6,3.1,3.5,1.0,2.2,7.4,4.0,7.8,4,2.7,Suburban,75.0,True,False,57.9,7.0,6.0,23.3
3571,67,Male,3.0,1.7,0.4,1.8,0.0,3.1,3.9,2.2,1.8,8.1,4.0,5.5,5,1.0,Urban,62.0,True,False,104.4,6.0,12.0,12.2
3572,71,Female,6.2,2.6,3.7,0.7,0.6,4.5,4.0,2.1,1.3,7.3,4.0,1.6,8,0.0,Rural,51.0,False,True,123.6,14.0,9.0,8.0
3573,34,Female,7.9,1.9,2.1,1.2,3.4,4.5,4.0,0.5,1.3,8.4,4.0,1.0,10,0.0,Urban,53.0,False,True,125.8,12.0,11.0,8.0
3574,25,Female,5.0,1.8,1.5,0.7,0.3,4.5,4.0,1.4,0.7,7.0,3.0,1.3,10,0.0,Rural,46.0,True,False,167.8,19.0,10.0,7.8
3575,30,Female,6.1,2.0,0.9,1.2,2.7,4.5,4.1,1.1,1.3,8.1,5.0,1.2,9,0.0,Suburban,46.0,False,False,118.1,17.0,10.0,15.5
3576,65,Male,5.2,2.1,1.9,0.6,1.4,4.5,3.7,1.1,1.0,7.0,4.0,1.2,9,0.0,Rural,51.0,False,False,126.2,9.0,7.0,6.8
3577,45,Female,5.9,2.6,2.0,1.0,1.3,3.5,3.8,1.0,0.5,6.8,4.0,4.8,6,1.4,Urban,61.0,False,True,154.3,7.0,5.0,9.8
3578,69,Female,5.9,2.6,1.7,0.0,2.3,4.1,3.9,1.6,1.3,7.1,5.0,3.1,7,2.3,Urban,68.0,False,False,216.8,7.0,10.0,14.8
3579,20,Male,8.6,3.3,2.7,0.0,2.2,4.5,3.9,1.3,1.0,6.1,4.0,1.0,9,0.0,Urban,47.0,True,True,147.9,16.0,15.0,14.5
3580,70,Male,4.6,2.2,0.5,0.3,2.7,3.3,3.5,1.2,0.7,6.9,4.0,5.4,5,5.3,Urban,73.0,True,True,163.4,9.0,3.0,29.4
3581,33,Male,1.0,0.5,0.4,0.0,1.2,1.0,1.3,2.9,3.6,7.7,5.0,7.7,1,5.5,Rural,86.0,False,False,180.0,0.0,3.0,22.3
3582,51,Male,6.0,2.8,2.6,0.0,1.5,3.8,3.6,2.1,1.9,7.2,4.0,2.9,6,2.2,Urban,64.0,False,True,134.9,5.0,5.0,9.8
3583,72,Male,8.0,3.2,3.8,0.8,1.1,4.5,3.9,1.6,1.2,7.5,3.0,1.4,9,0.0,Urban,57.0,False,False,59.3,17.0,15.0,15.9
3584,18,Male,7.8,4.2,2.4,0.0,0.3,4.5,4.0,1.0,1.2,7.4,3.0,3.8,8,2.5,Rural,65.0,False,True,133.2,16.0,4.0,15.9
3585,61,Female,7.9,3.3,2.9,1.2,1.6,4.5,4.0,0.2,1.2,7.0,3.0,1.0,10,0.0,Rural,50.0,False,False,151.3,16.0,12.0,13.4
3586,18,Female,6.4,1.6,1.4,1.5,1.2,4.5,3.7,0.9,0.2,6.3,4.0,1.0,10,0.0,Urban,47.0,False,False,132.2,18.0,15.0,5.6
3587,34,Female,3.0,2.2,1.8,0.0,0.0,1.9,3.2,2.5,2.3,6.5,5.0,8.1,3,8.7,Rural,85.0,False,False,133.1,4.0,3.0,16.9
3588,24,Female,7.5,1.8,1.8,0.8,2.5,4.5,3.9,1.2,1.2,6.8,4.0,1.6,9,0.0,Suburban,55.0,True,True,242.7,20.0,7.0,16.8
3589,38,Male,4.8,1.6,1.4,1.7,1.5,4.5,4.0,1.6,1.2,7.0,4.0,2.7,8,1.6,Urban,58.0,False,False,152.8,14.0,9.0,18.9
3590,68,Male,4.9,1.9,3.1,0.3,0.7,4.3,3.9,1.6,0.8,7.1,4.0,3.4,8,0.0,Urban,56.0,False,True,92.8,16.0,12.0,13.3
3591,49,Female,7.2,3.2,2.7,1.0,1.7,3.9,3.8,1.4,1.1,8.0,3.0,3.6,6,5.6,Rural,59.0,True,False,190.4,10.0,10.0,24.6
3592,40,Male,3.5,0.6,1.1,2.0,0.9,0.9,2.6,2.7,2.5,7.3,5.0,7.5,2,2.1,Urban,82.0,True,False,133.7,2.0,0.0,32.0
3593,51,Other,1.7,1.1,0.0,0.0,1.6,2.1,2.8,2.2,2.0,7.4,5.0,7.5,3,3.6,Suburban,86.0,False,False,118.3,2.0,2.0,31.5
3594,52,Female,6.8,3.1,1.4,0.0,2.8,2.2,3.0,2.5,2.1,7.1,4.0,7.4,3,4.4,Urban,79.0,False,False,200.7,5.0,6.0,17.7
3595,35,Female,5.0,3.3,0.2,0.9,1.8,3.1,3.5,1.0,1.6,7.1,4.0,5.3,5,2.9,Rural,68.0,False,False,80.4,7.0,8.0,15.4
3596,68,Other,5.0,1.4,1.5,1.9,0.9,3.7,3.8,0.8,1.3,7.7,4.0,4.0,6,1.5,Suburban,80.0,True,False,117.6,8.0,11.0,22.9
3597,54,Male,3.0,3.5,0.3,0.2,0.4,0.9,0.9,2.6,2.8,7.7,4.0,10.0,1,3.8,Urban,76.0,True,False,180.3,4.0,2.0,37.9
3598,53,Male,7.6,2.9,2.9,2.1,0.7,4.4,3.7,1.4,1.2,8.0,3.0,1.1,8,1.2,Urban,60.0,False,True,97.9,10.0,8.0,18.0
3599,35,Female,6.0,1.8,2.3,0.7,2.2,4.5,4.3,1.0,0.7,7.1,4.0,2.2,9,0.0,Rural,48.0,True,False,194.6,14.0,8.0,8.3
3600,24,Male,4.3,0.2,2.2,0.0,1.3,4.1,3.5,1.3,0.9,8.4,4.0,3.8,7,0.6,Urban,65.0,False,True,50.8,7.0,11.0,22.7
3601,52,Female,5.7,0.5,2.7,1.6,2.0,4.0,3.7,1.9,0.7,7.7,5.0,2.5,6,2.1,Urban,57.0,False,False,261.1,10.0,7.0,26.6
3602,60,Male,3.5,1.4,1.9,0.3,1.1,1.9,2.2,2.4,2.1,7.8,4.0,7.5,2,3.3,Suburban,84.0,True,False,170.7,1.0,5.0,14.5
3603,18,Female,6.5,2.7,2.1,0.9,0.5,4.5,4.0,1.8,1.1,6.2,4.0,1.0,10,0.4,Urban,51.0,False,False,42.9,15.0,18.0,13.9
3604,74,Female,6.9,2.7,3.1,0.0,2.0,3.5,3.5,1.4,1.0,6.1,3.0,4.6,5,3.9,Suburban,64.0,False,False,235.9,10.0,3.0,25.2
3605,71,Female,2.5,1.6,1.4,0.1,0.6,3.3,3.7,1.2,2.2,6.9,4.0,5.3,5,0.9,Rural,59.0,False,False,239.1,4.0,4.0,13.9
3606,59,Male,4.3,1.8,2.2,0.0,1.0,4.3,3.8,2.0,1.7,7.5,5.0,2.3,7,0.0,Urban,64.0,True,False,158.1,11.0,8.0,11.3
3607,34,Male,1.8,2.0,0.3,0.0,0.2,0.9,1.1,3.4,2.2,8.1,5.0,9.1,1,6.7,Urban,100.0,True,True,219.1,3.0,4.0,20.9
3608,31,Female,4.4,1.8,1.6,0.7,0.5,2.8,3.3,1.5,1.7,7.7,4.0,4.9,4,2.9,Rural,72.0,False,False,171.1,7.0,2.0,12.0
3609,69,Male,8.1,2.1,4.0,0.9,2.3,4.4,3.9,1.6,1.7,6.9,3.0,2.5,9,1.0,Rural,49.0,True,False,137.8,14.0,15.0,9.7
3610,21,Female,7.8,2.0,2.4,0.3,2.4,4.5,4.1,0.3,0.8,7.5,3.0,1.0,10,0.4,Urban,51.0,True,False,109.4,12.0,11.0,13.1
3611,18,Female,5.3,0.5,1.4,0.0,2.5,4.5,3.8,0.7,1.4,7.9,4.0,1.0,10,0.0,Urban,35.0,False,False,222.1,14.0,11.0,7.1
3612,43,Female,5.0,1.8,1.8,0.0,2.5,3.0,3.6,1.0,2.0,7.2,4.0,5.6,5,7.9,Rural,83.0,True,True,153.3,8.0,5.0,14.7
3613,28,Female,5.5,2.0,1.5,0.8,1.0,2.7,3.5,1.9,1.9,7.6,4.0,6.5,4,3.4,Urban,74.0,False,True,105.5,5.0,8.0,27.0
3614,17,Male,8.6,2.9,1.8,0.7,2.1,4.5,3.8,0.8,1.6,7.1,3.0,1.0,10,0.6,Suburban,52.0,False,True,158.1,13.0,13.0,12.3
3615,38,Female,5.2,1.3,1.1,0.8,2.5,1.8,2.2,2.2,1.9,7.8,5.0,7.9,2,3.8,Urban,83.0,True,False,136.6,1.0,3.0,23.4
3616,51,Female,5.4,2.2,2.0,1.5,0.5,4.0,3.8,2.1,0.9,7.5,4.0,3.4,7,0.0,Urban,61.0,False,False,183.8,11.0,7.0,21.4
3617,30,Male,7.2,2.5,2.1,0.9,1.6,3.4,3.7,1.0,1.4,7.2,4.0,4.8,5,3.9,Urban,67.0,True,True,166.3,10.0,5.0,17.3
3618,72,Other,5.0,1.9,1.5,0.8,1.3,2.2,2.9,2.9,2.0,7.1,3.0,8.7,3,5.7,Urban,71.0,True,True,104.1,11.0,8.0,17.4
3619,69,Male,3.0,0.4,1.7,2.0,0.0,0.7,1.6,2.8,3.1,7.7,5.0,9.9,1,4.9,Suburban,76.0,False,True,81.7,1.0,2.0,20.7
3620,66,Male,5.5,2.9,1.9,0.4,1.7,2.5,3.1,2.5,2.2,7.2,4.0,6.4,3,4.9,Rural,80.0,True,True,155.8,3.0,5.0,18.1
3621,18,Male,7.5,2.7,0.9,2.0,0.7,4.5,3.8,1.8,1.1,6.5,4.0,1.0,9,0.2,Suburban,45.0,False,False,119.4,13.0,13.0,8.1
3622,70,Female,7.4,2.2,2.0,1.5,2.5,3.9,3.9,1.9,0.4,7.2,3.0,4.5,6,2.5,Suburban,66.0,True,False,140.3,9.0,10.0,11.0
3623,38,Male,4.5,2.0,2.4,0.4,0.6,2.1,3.1,1.4,2.0,6.9,4.0,4.9,3,3.4,Urban,74.0,True,False,231.7,9.0,4.0,15.5
3624,48,Female,5.2,0.4,3.1,1.1,1.7,3.7,3.6,0.9,0.7,7.3,4.0,4.2,6,1.5,Rural,54.0,False,False,206.2,9.0,7.0,13.1
3625,44,Female,5.7,2.7,1.9,0.5,1.5,4.4,4.0,1.2,0.8,7.1,3.0,2.9,7,0.0,Suburban,51.0,False,True,250.3,9.0,9.0,20.3
3626,32,Male,3.8,3.3,0.9,0.0,0.0,0.9,1.2,2.4,2.5,7.2,5.0,7.7,1,4.8,Urban,94.0,True,False,171.2,0.0,0.0,17.9
3627,33,Male,3.5,1.0,1.4,0.6,1.1,3.5,3.6,2.0,1.7,8.2,5.0,3.2,5,1.6,Suburban,71.0,True,True,106.2,9.0,7.0,18.9
3628,45,Female,4.0,3.2,0.2,0.0,1.8,3.2,3.6,1.1,1.7,8.3,3.0,5.3,4,5.2,Suburban,62.0,True,True,153.4,5.0,4.0,14.2
3629,74,Male,7.8,3.0,2.3,0.7,2.4,2.8,3.2,1.3,2.3,6.9,4.0,5.1,4,7.1,Suburban,76.0,True,False,121.5,9.0,2.0,20.1
3630,74,Female,2.5,1.0,0.0,1.1,1.4,3.0,3.3,1.4,2.0,8.2,5.0,6.3,4,2.5,Suburban,71.0,False,False,150.0,3.0,10.0,14.3
3631,33,Male,6.4,1.6,2.6,0.5,2.3,3.7,3.8,1.6,1.1,6.4,4.0,2.6,6,1.1,Urban,60.0,False,True,225.5,5.0,9.0,14.7
3632,63,Female,5.3,0.7,2.8,0.7,1.9,3.7,3.9,1.7,0.6,6.7,3.0,5.7,6,1.7,Urban,49.0,False,False,173.6,10.0,8.0,10.8
3633,60,Female,4.1,1.9,0.0,0.7,2.0,4.0,3.7,1.2,1.0,7.4,4.0,1.0,7,0.9,Urban,61.0,False,False,142.0,7.0,11.0,20.4
3634,33,Male,7.8,2.4,2.9,1.1,2.0,4.5,4.1,1.5,1.5,6.5,3.0,1.0,10,0.0,Rural,50.0,False,False,177.5,15.0,20.0,5.5
3635,36,Male,4.2,0.8,2.6,0.7,1.1,3.5,4.1,1.7,0.9,7.7,4.0,4.5,6,3.5,Rural,61.0,True,True,131.1,5.0,11.0,25.3
3636,38,Male,3.8,2.3,1.2,0.4,0.4,2.5,3.0,2.2,1.9,7.7,4.0,7.9,3,4.3,Rural,59.0,True,False,94.7,7.0,8.0,30.2
3637,59,Male,6.2,2.6,0.2,1.1,3.0,3.8,3.3,1.5,1.1,7.2,5.0,2.2,5,3.4,Suburban,70.0,False,False,155.1,6.0,10.0,20.8
3638,26,Female,6.3,2.6,0.6,0.7,2.2,4.5,4.2,1.0,1.1,8.4,4.0,1.4,8,2.2,Suburban,67.0,False,False,0.0,11.0,13.0,10.5
3639,44,Female,3.5,2.4,0.7,0.0,1.3,0.8,1.3,2.6,2.5,7.7,3.0,8.2,1,4.5,Suburban,79.0,True,True,188.6,2.0,3.0,16.5
3640,72,Male,4.7,0.9,2.9,0.4,2.0,3.6,4.0,1.5,1.2,7.7,3.0,5.0,5,1.8,Urban,58.0,False,True,155.7,6.0,1.0,26.3
3641,52,Female,4.0,1.9,1.0,0.3,1.8,3.2,3.6,1.8,1.4,7.7,4.0,5.5,5,6.1,Rural,80.0,False,True,107.1,6.0,7.0,21.6
3642,67,Female,4.6,2.3,2.5,0.7,0.5,2.2,3.2,2.4,2.1,7.0,4.0,6.8,3,4.6,Urban,85.0,True,False,162.3,2.0,3.0,22.3
3643,45,Male,4.7,3.3,1.4,0.6,1.1,3.8,4.2,2.1,1.4,8.4,4.0,3.6,6,1.8,Urban,60.0,False,False,170.8,13.0,3.0,17.9
3644,50,Male,5.2,2.0,1.6,0.0,2.7,2.7,3.0,1.8,1.7,6.7,4.0,6.4,4,2.2,Rural,73.0,False,True,175.3,8.0,5.0,20.1
3645,33,Female,2.7,2.4,0.0,0.0,1.4,1.1,1.2,2.1,3.2,7.8,5.0,10.0,1,6.1,Urban,86.0,True,True,203.3,1.0,4.0,26.7
3646,62,Female,2.1,1.2,0.2,0.0,1.8,1.9,3.0,2.6,2.0,8.1,5.0,6.1,3,5.9,Rural,80.0,True,True,148.1,3.0,2.0,16.4
3647,59,Female,6.3,1.0,2.9,0.6,2.7,2.3,3.3,2.8,1.3,7.7,4.0,5.7,3,3.3,Suburban,73.0,True,True,164.3,5.0,4.0,28.2
3648,50,Female,3.8,0.8,1.3,1.2,1.4,2.0,2.2,2.7,2.3,7.4,4.0,10.0,2,4.3,Suburban,73.0,True,True,160.2,2.0,0.0,19.9
3649,44,Male,2.9,1.6,1.8,0.0,0.5,2.3,3.6,2.3,1.5,8.0,4.0,7.5,4,4.5,Suburban,67.0,True,False,106.9,3.0,5.0,18.1
3650,69,Female,7.8,3.9,3.5,0.2,1.5,4.5,3.9,1.7,1.2,6.5,3.0,1.9,8,0.0,Urban,47.0,True,False,166.1,12.0,13.0,13.9
3651,63,Female,3.4,1.6,1.4,0.6,0.8,2.3,2.9,1.9,2.2,8.4,4.0,8.3,3,5.5,Urban,77.0,False,True,153.8,5.0,0.0,35.7
3652,69,Female,2.3,2.3,1.3,0.0,0.0,1.2,1.1,2.4,2.8,7.6,5.0,10.0,1,4.6,Suburban,88.0,True,False,67.7,1.0,0.0,26.6
3653,47,Male,7.6,2.5,2.8,0.7,2.2,4.5,4.2,0.7,1.4,6.8,3.0,1.0,9,0.0,Urban,58.0,False,False,174.3,10.0,13.0,8.0
3654,32,Male,3.9,1.0,1.5,1.0,1.1,3.0,3.7,1.4,1.7,7.2,4.0,4.0,5,2.1,Urban,67.0,False,False,175.7,6.0,6.0,23.2
3655,66,Male,2.3,1.6,1.9,0.1,0.0,1.3,1.2,2.1,3.1,7.9,4.0,9.4,1,5.0,Urban,78.0,False,True,82.3,5.0,0.0,19.8
3656,63,Female,6.4,2.6,2.6,0.8,1.7,4.5,4.3,1.8,1.4,6.4,4.0,1.0,10,0.0,Urban,46.0,False,False,192.3,12.0,18.0,13.9
3657,73,Male,5.1,2.4,1.5,0.5,1.7,3.8,3.8,1.2,1.2,7.8,4.0,4.0,6,1.5,Urban,69.0,False,True,97.8,15.0,6.0,22.1
3658,42,Male,5.0,0.2,2.4,0.0,3.4,3.2,3.9,2.0,1.6,7.1,4.0,3.5,6,1.8,Rural,72.0,False,False,162.9,11.0,3.0,10.1
3659,73,Male,4.8,2.5,1.4,0.5,1.4,3.4,4.1,0.9,1.6,8.0,4.0,3.3,5,2.9,Suburban,61.0,False,True,205.8,9.0,7.0,15.5
3660,61,Male,6.7,1.5,2.6,0.9,2.5,3.4,3.8,1.3,1.6,6.6,3.0,5.5,5,2.2,Urban,60.0,False,False,138.2,10.0,9.0,16.0
3661,25,Female,6.9,1.5,2.0,1.4,2.0,4.5,4.2,0.8,0.9,7.2,3.0,1.0,10,0.0,Urban,46.0,False,False,212.9,15.0,18.0,13.7
3662,71,Female,5.4,2.4,1.3,1.6,0.8,2.9,3.4,1.5,1.4,7.6,4.0,6.7,4,2.0,Rural,79.0,False,False,193.0,7.0,6.0,29.1
3663,74,Female,6.0,3.4,1.6,0.3,1.7,3.9,3.9,1.6,1.0,7.6,3.0,2.8,7,4.3,Urban,66.0,True,True,125.3,11.0,10.0,21.8
3664,68,Male,2.4,1.8,0.0,0.2,1.2,1.0,1.2,3.0,3.1,7.4,5.0,9.0,1,5.1,Suburban,84.0,False,True,96.5,4.0,2.0,41.9
3665,59,Female,6.0,3.1,2.8,0.6,0.7,3.2,3.6,2.1,1.4,6.6,4.0,5.4,5,1.5,Suburban,69.0,False,True,207.6,10.0,9.0,21.3
3666,47,Male,1.2,0.7,0.1,0.3,0.9,3.2,3.5,1.8,1.5,7.6,5.0,5.6,4,7.2,Suburban,84.0,False,True,219.3,5.0,7.0,12.4
